"DOY","Black_1","Black_2","Black_3","Black_4","Black_5","Black_6","Black_7","Black_8","Black_9","Black_10"
2023235,-0.032777211522987,0.740151515151515,0.748896911351785,0.801572897761646,0.787488211254323,0.816501650165017,0.74588403722262,0.855986119144014,0.842163970998327,0.78467266521874
2023236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023242,NA,-0.0238095238095238,NA,0.7829928216455,-0.0209140201394268,0.0799067599067599,-0.028728058615782,-0.0171654061164091,-0.0335164835164836,0.723278279837956
2023243,0.656818181818182,-0.0249619868220983,0.771024146544546,0.652921981607832,-0.0176473432287386,0.00412253440730637,0.0313810189302503,-0.0204915884911692,0.82917522747285,0.732179930795848
2023244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023250,NA,0.757105943152455,NA,0.805628272251309,0.809016684416045,0.829009864815491,0.769593956562795,0.845644253063929,0.859672131147541,0.809555854643338
2023251,0.675619114056505,0.754709418837675,0.767100977198697,0.818467336683417,0.802696481420585,0.821927374301676,0.765350019554165,0.837614969869965,0.85518341307815,0.802985074626866
2023252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023258,NA,0.775937227550131,NA,0.839523475823406,0.821052631578947,0.231625084288604,0.772020725388601,0.854343566296538,0.875810303650631,0.821845174973489
2023259,0.712959657265262,0.167092379736058,0.799751758378155,0.658185840707965,0.831370449678801,0.566290550070522,0.203466204506066,0.597309417040359,0.886792452830189,0.00238916910007967
2023260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023266,NA,0.709677419354839,NA,0.693444136657433,0.743684534812076,0.620414673046252,0.699588477366255,0.728845548914753,0.819238218205294,0.610848312835068
2023267,0.66641045349731,-0.0331060272767268,0.433719433719434,-0.0328186338654802,-0.0346637506834336,-0.0335488185465894,-0.032119914346895,-0.0336371168185584,-0.0259305210918114,-0.0341923701298702
2023268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023274,NA,0.369851196894544,NA,0.810906935388263,1.60557768924303,0.549918547824063,0.782771535580524,0.756676557863501,NA,0.838284839203675
2023275,1.23076923076923,0.808017653549099,0.811288237828522,0.660140955364135,0.346257404415724,0.855978260869565,0.314617618586641,0.651937172774869,0.034142229180466,0.832262428136625
2023276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023283,0.389841071985042,0.243216576221016,0.676970633693972,0.824362606232295,0.188061938061938,0.455197132616487,0.267196874563974,0.424089245250131,0.751754945756222,0.51240376390077
2023284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023290,NA,0.796705882352941,NA,0.869726128793486,0.841019872515936,0.866718628215121,0.784883720930233,0.873779637377964,0.894773519163763,0.82984965163183
2023291,0.735235830360682,0.799038881607689,0.815384615384615,0.858915278270117,0.834920634920635,0.854732208363903,0.783783783783784,0.864429530201342,0.892595063375584,0.833978192050651
2023292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023298,NA,0.772194304857621,NA,0.84853367708669,0.824913711954817,0.851515151515151,0.777084957131723,0.858579701310576,0.874566656161361,0.813797722705961
2023299,0.0835848313869571,0.480726628267612,0.0266959086440293,0.292100084340737,0.792727272727273,0.0202164590565652,0.471240649987104,0.410812943962115,0.860021208907741,0.41231732776618
2023300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023306,NA,0.784757118927973,NA,0.825320512820513,0.832923832923833,0.853722531977698,0.35568704799474,0.280642434488588,0.821336286452565,0.675919335705813
2023307,0.598130841121495,0.77718017671917,0.752175714877745,0.740973312401884,0.794928335170893,0.827281648675172,0.755117806102742,0.754181818181818,0.649031134334857,0.77338355304457
2023308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023314,NA,0.855195911413969,NA,0.879835390946502,0.786254919769906,0.864759427828349,0.76356723124784,0.862352336928608,0.89354105809802,0.956574185765983
2023315,0.780327868852459,0.819087773093139,0.834289356277884,0.903250188964475,0.852805887764489,0.870743571924948,0.813915857605178,0.876791704788045,0.896895137668424,0.834787070292458
2023316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023322,NA,0.838392475416845,NA,0.880206540447504,0.876838864180636,0.0892257605046292,0.826636050516647,0.900277008310249,0.935316946959896,0.859174001354096
2023323,0.788836001730852,0.815439219165927,0.832699619771863,0.873293664683234,0.854676258992806,0.86843072399853,0.810599478714161,0.869913275517011,0.899045020463847,0.844944623079671
2023330,NA,0.830806065442937,NA,0.542533081285444,0.870147255689425,0.0759939607448415,0.818044545111363,0.259814121237342,0.902266705916986,0.845230953809238
2023331,0.778841967784066,0.825277161862528,0.837338262476895,0.879171057253249,0.859773371104816,0.87910447761194,0.812807881773399,0.871934604904632,0.908474576271186,0.853014627185159
2023332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023338,NA,0.006034169392948,NA,0.0562879263444235,0.0451792274848575,0.0848449385605617,0.0594924713067284,0.087026975502812,0.0934735835524743,0.200188634755954
2023339,0.76326207442597,0.504213891310666,0.739706578324657,0.791287997492949,0.520763476915141,0.61203830369357,0.522058823529412,0.604269293924466,0.606052561720202,0.57974025974026
2023340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023346,NA,0.059429395406324,NA,0.0414069456812111,0.0950804162724693,0.270001806032147,0.0754696253982203,0.212903225806452,0.228665723715229,0.00108292079207917
2023348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023354,NA,0.77252106286455,NA,0.817446562680531,0.667864845434939,0.850562399571505,0.658737151248165,0.767610419026048,0.0997515086971957,0.55414551607445
2023355,0.00749594813614264,0.423124231242312,0.0771916927035471,0.393206381883685,0.264784433422358,0.400704225352113,0.302703801585688,0.249189029784724,0.59743146455915,0.260138050043141
2023356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023363,0.201745552198724,0.153327716933446,0.490758620689655,0.512881965248652,0.214392355927142,0.368449486763911,0.335943060498221,0.100808726725597,0.656879677605066,0.568779407694437
2023364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
